route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
Q,B20111204WKD,B20111204WKD_097500_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_106100_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_098750_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_107000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_099500_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_108100_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_100800_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_108900_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_101400_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_109600_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_102100_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_110400_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_102950_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_111200_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_104100_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_112200_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_105100_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_113050_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_106100_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_113800_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_107050_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_115000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_108100_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_116000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_109100_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_117000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_110100_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_118000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_111100_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_119000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_112150_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_120000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_113150_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_121000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_114150_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_122000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_115150_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_123000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_116150_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_124000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_117150_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_125000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_118200_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_126000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_119200_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_127000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_120200_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_128000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_121200_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_129000_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_122200_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_130050_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_123200_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_131050_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_124200_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_132100_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_125400_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_133550_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_126600_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_134750_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_127800_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_135950_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_129000_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_136950_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_130000_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_138100_Q..S55R,CONEY ISLAND - STILLWELL AV,1,,Q..S55R
Q,B20111204WKD,B20111204WKD_131000_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_132000_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_133000_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_134000_Q..N55R,ASTORIA - DITMARS BLVD,0,,Q..N55R
Q,B20111204WKD,B20111204WKD_134600_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204WKD,B20111204WKD_141400_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204WKD,B20111204WKD_135800_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204WKD,B20111204WKD_142550_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204WKD,B20111204WKD_137000_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204WKD,B20111204WKD_143750_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204WKD,B20111204WKD_138200_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204WKD,B20111204WKD_145050_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204WKD,B20111204WKD_139400_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204WKD,B20111204WKD_146450_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204WKD,B20111204WKD_140600_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204WKD,B20111204WKD_147950_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204WKD,B20111204WKD_142100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204WKD,B20111204WKD_149650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_000100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_007650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_002100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_009650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_004100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_011650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_006100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_013650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_008100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_015650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_010100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_017650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_012100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_019650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_014100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_021650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_016100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_023650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_018100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_025650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_020100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_027650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_022100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_029650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_024100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_031650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_026100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_033650_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_028100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_035450_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_030100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_036950_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_031600_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_038400_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_033100_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_039800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_034300_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_041000_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_035500_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_042200_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_036550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_043400_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_037550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_044600_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_038550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_045800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_039550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_046800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_040550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_047800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_041550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_048800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_042550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_049800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_043550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_050800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_044550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_051800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_045550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_052800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_046550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_053800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_047550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_054800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_048550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_055800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_049550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_056800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_050550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_057800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_051550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_058800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_052550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_059800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_053550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_060800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_054550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_061800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_055550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_062800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_056550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_063800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_057550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_064800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_058550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_065800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_059550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_066800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_060550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_067800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_061550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_068800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_062550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_069800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_063550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_070800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_064550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_071800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_065550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_072800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_066550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_073800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_067550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_074800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_068550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_075800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_069550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_076800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_070550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_077800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_071550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_078800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_072550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_079800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_073550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_080800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_074550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_081800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_075550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_082800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_076550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_083800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_077550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_084800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_078550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_085800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_079550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_086800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_080550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_087800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_081550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_088800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_082550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_089800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_083550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_090800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_084550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_091800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_085550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_092800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_086550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_093800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_087550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_094800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_088550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_095800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_089550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_096800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_090550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_097800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_091550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_098800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_092550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_099800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_093550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_100800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_094550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_101800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_095550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_102800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_096550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_103800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_097550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_104800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_098550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_105800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_099550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_106800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
Q,B20111204SAT,B20111204SAT_100550_Q..N41R,57 ST - 7 AV,0,,Q..N41R
Q,B20111204SAT,B20111204SAT_107800_Q..S41R,CONEY ISLAND - STILLWELL AV,1,,Q..S41R
